observationAbout,observationDate,value,variableMeasured,unit,scalingFactor,measurementMethod,MeasurementPeriod
wikidataId/Q1437,2024,2350,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1437,2024,2331,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1437,2024,2628,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1437,2024,2621,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1437,2024,2569,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1437,2024,2585,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1505,2024,3052,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1505,2024,3341,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1505,2024,3032,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1505,2024,3339,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1505,2024,3178,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1505,2024,3627,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1505,2024,3157,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1505,2024,3626,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1445,2024,2203,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1445,2024,2304,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1445,2024,2166,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1445,2024,2272,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1445,2024,2354,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1445,2024,2540,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1445,2024,2314,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1445,2024,2505,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q677037,2024,2379,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q677037,2024,2455,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q677037,2024,2352,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q677037,2024,2444,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q677037,2024,2541,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q677037,2024,2699,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q677037,2024,2512,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q677037,2024,2687,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1363,2024,2476,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1363,2024,2592,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1363,2024,2465,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1363,2024,2578,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1363,2024,2656,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1363,2024,2872,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1363,2024,2645,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1363,2024,2856,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1498,2024,2086,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1498,2024,2080,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1498,2024,2073,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1498,2024,2066,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1498,2024,2258,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1498,2024,2303,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1498,2024,2244,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1498,2024,2287,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1499,2024,2253,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1499,2024,2291,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1499,2024,2216,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1499,2024,2247,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1499,2024,2417,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1499,2024,2523,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1499,2024,2377,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1499,2024,2474,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1356,2024,2278,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1356,2024,2199,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1356,2024,2258,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1356,2024,2178,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1356,2024,2438,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1356,2024,2429,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q1356,2024,2417,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1356,2024,2406,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q40888,2024,2344,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q40888,2024,2397,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q40888,2024,2334,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q40888,2024,2392,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q40888,2024,2460,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q40888,2024,2623,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q40888,2024,2450,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q40888,2024,2619,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q120971341,2024,2410,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q120971341,2024,2712,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q120971341,2024,2392,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q120971341,2024,2683,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q120971341,2024,2558,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q120971341,2024,2991,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q120971341,2024,2538,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q120971341,2024,2960,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q77997266,2024,2255,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q77997266,2024,2469,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q77997266,2024,2238,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q77997266,2024,2446,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q77997266,2024,2397,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q77997266,2024,2673,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q77997266,2024,2379,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q77997266,2024,2649,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66278313,2024,2436,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66278313,2024,2325,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66278313,2024,2410,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66278313,2024,2301,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66278313,2024,2612,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66278313,2024,2589,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66278313,2024,2585,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66278313,2024,2561,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q200667,2024,2390,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q200667,2024,2676,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q200667,2024,2366,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q200667,2024,2640,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q200667,2024,2509,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q200667,2024,2900,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q200667,2024,2484,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q200667,2024,2861,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q26927,2024,2372,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q26927,2024,2345,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q26927,2024,2303,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q26927,2024,2287,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q26927,2024,2621,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q26927,2024,2659,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q26927,2024,2545,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q26927,2024,2593,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66743,2024,2266,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66743,2024,2239,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66743,2024,2206,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66743,2024,2203,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66743,2024,2406,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66743,2024,2486,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
wikidataId/Q66743,2024,2342,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q66743,2024,2446,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
country/IND,2024,2212,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
country/IND,2024,2240,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIUnadjusted,
country/IND,2024,2191,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
country/IND,2024,2225,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_Person,KiloCalorie,,MospiNIIAdjusted,
country/IND,2024,2383,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
country/IND,2024,2472,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIUnadjusted,
country/IND,2024,2360,Daily_Mean_DietaryIntake_Energy_Rural_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
country/IND,2024,2456,Daily_Mean_DietaryIntake_Energy_Urban_AsAFractionOf_Count_ConsumerUnit,KiloCalorie,,MospiNIIAdjusted,
wikidataId/Q1159,2023,249,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1159,2023,223,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1159,2023,76,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1159,2023,71,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1159,2024,249,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1159,2024,218,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1159,2024,78,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1159,2024,71,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1162,2023,424,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1162,2023,313,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1162,2023,89,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1162,2023,89,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1162,2024,457,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1162,2024,327,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1162,2024,89,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1162,2024,89,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1164,2023,398,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1164,2023,326,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1164,2023,86,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1164,2023,87,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1164,2024,399,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1164,2024,310,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1164,2024,87,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1164,2024,86,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1165,2023,396,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1165,2023,381,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1165,2023,79,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1165,2023,78,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1165,2024,403,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1165,2024,401,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1165,2024,82,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1165,2024,83,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1168,2023,341,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1168,2023,297,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1168,2023,77,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1168,2023,73,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1168,2024,362,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1168,2024,286,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1168,2024,82,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1168,2024,74,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1353,2023,311,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1353,2023,290,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1353,2023,70,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1353,2023,73,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1353,2024,304,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1353,2024,281,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1353,2024,70,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1353,2024,69,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1171,2023,247,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1171,2023,216,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1171,2023,61,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1171,2023,60,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1171,2024,257,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1171,2024,213,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1171,2024,62,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1171,2024,61,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1061,2023,337,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1061,2023,265,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1061,2023,70,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1061,2023,66,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1061,2024,319,Mean_Count_Meal_Rural_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1061,2024,249,Mean_Count_Meal_Urban_AsAFractionOf_Count_Household,MealPer30Day,,,
wikidataId/Q1061,2024,68,Mean_Count_Meal_Rural_AsAFractionOf_Count_Person,MealPer30Day,,,
wikidataId/Q1061,2024,65,Mean_Count_Meal_Urban_AsAFractionOf_Count_Person,MealPer30Day,,,
